TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
fo 881/1706			MUSCAT &amp; ZANZIBAR: Corres. Slave Trade on East Coast of Africa 	Oct 20 1868 to June 5 1869	18681020	18690605		Bound: Zanzibar 1.	O	N	30	4531118	6
fo 881/1707			MUSCAT &amp; ZANZIBAR: Resolutions. East African Slave Trade Committee 	Nov 1869	18691101	18691130		Bound: Zanzibar 1.	O	N	30	4531123	6
fo 881/1708			UNITED STATES: Desp. Canada. Negotiations of new Reciprocity Treaty 	July 1869	18690701	18690731		Bound: America 55.	O	N	30	4534657	6
fo 881/1709			UNITED STATES: Desp. Negotiations for Protection of Emigrant Passengers 	Oct. 19, 1869	18691019	18691019		Bound: America 55.	O	N	30	4534660	6
fo 881/1710			"UNITED STATES: Desp. Renewal of Negotiations.""Alabama."" (Mr. H. Fish). Bound: America 16. Missing at transfer "	Sept. 25, 1869	18690925	18690925		.	O	N	30	4534659	6
fo 881/1711			"UNITED STATES: Desp. To Mr. Thornton. Mr. Fish's overtures for Renewal of Negotiations.""Alabama"". Bound: America 16. Missing at transfer "	Nov. 1869	18691101	18691130			O	N	30	4534664	6
fo 881/1712			"UNITED STATES: Memo. Mr. Fish's Despatch. ""Alabama."" Claims, &amp;c. (Mr. C. S. A. Abbott) "	Oct. 23, 1869	18691023	18691023		Bound: America 16.	O	N	30	4534661	6
fo 881/1713			"UNITED STATES: Desp. To Mr. Thornton. Mr. Abbott's Notes on Mr. Fish's Despatch.""Alabama"". Bound: America 16. Missing at transfer "	Nov. 1869	18691101	18691130			O	N	30	4534663	6
fo 881/1714			"UNITED STATES: Memo. Mr. Fish's Despatch. ""Alabama."" Claims, &amp;c. (Mr. C. S. A. Abbott). Amended "	Nov. 20, 1869	18691120	18691120		Bound: America 16. Copy.	O	N	30	4534662	6
fo 881/1715			GENERAL: Memo. Foreign Office Agency System. Bound: Mema. Missing at transfer 	Oct. 15, 1869	18691015	18691015			O	N	30	4528826	6
fo 881/1716			"RUSSIA: Extracts. ""Daily News"" on Diplomatic Appointments, &amp;c. (Mr. E. C. Grenville-Murray) "	Mar. 10, 1855	18550310	18550310		Bound: Russia 34.	O	N	30	4532225	6
fo 881/1717			"RUSSIA: Corres. ""Pictures from the Battle Field."" (Mr. E. C. Grenville-Murray and Mr. Bidwell) "	1855	18550101	18551231		Bound: Russia 34.	O	N	30	4532235	6
fo 881/1718			"RUSSIA: Corres. Articles in ""Household Words,"" reflecting on Lord Stratford de Redcliffe. ""The Roving Englishman."" ""Turkey,"" by the Roving Englishman. ""Sketches from the Battle Fields."" (Mr. E. C. Grenville-Murray and Mr. Hammond) "	1855	18550101	18551231		Bound: Russia 34.	O	N	30	4532236	6
fo 881/1719			GENERAL: Draft. Diplomatic Salaries and Pensions Bill. Missing at transfer 	1869	18690101	18691231			O	N	30	4528833	6
fo 881/1720			"GERMANY: Analysis. ""Gewerbe Ordnung,"" or Industrial Law "	1869	18690101	18691231		Bound: Germany 7.	O	N	30	4529946	6
fo 881/1721			AFRICA: Letter. From Dr. David Livingstone 	July 1868	18680701	18680731		Bound: Africa 31.	O	N	30	4524228	6
fo 881/1722			GENERAL: Reports. Cultivation of Flax in Russia, Belgium, and Holland. Bound: General 55. Missing at transfer 	1869	18690101	18691231			O	N	30	4528834	6
fo 881/1723			HANSE TOWNS: Report. Exhibition at Hamburg. (Mr. Berkeley). Missing at transfer  	Sept. 14, 1869	18690914	18690914			O	N	30	4530339	6
fo 881/1724			PARAGUAY: List. Names, &#38;c., of British Subjects escaped from Captivity in Paraguay. Missing at transfer 	1869	18690101	18691231			O	N	30	4531516	6
fo 881/1725			BELGIUM: Remarks. Origin of Typhoid Fever in Brussels in 1869. (Mr. Pakenham). Bound: Belgium 3. Missing at transfer  	1869	18690101	18691231			O	N	30	4525824	6
fo 881/1726			GENERAL: Memo. System under which the Business of the Foreign Office is conducted. (Mr. E. Hammond.) 	Dec. 11, 1869	18691211	18691211		Bound: Mema. See No. 5228	O	N	30	4528835	6
fo 881/1727			JAPAN: Corres. Change of Constitution 	1867-1868	18670101	18681231		Bound: Japan 4.	O	N	30	4530602	6
fo 881/1728			FRANCE: Further Memo. Newfoundland Fisheries, 1861-1869. (Mr. A. S. Green) 	Nov. 25, 1869	18691125	18691125		Bound: Mema.	O	N	30	4528128	6
fo 881/1729			GENERAL: Reports. Tenure of Land in European Countries 	1869	18690101	18691231		Bound: General 78.	O	N	30	4528836	6
fo 881/1730			SPAIN: Report. Education in Spain. (Mr. T. P. Ffrench) 	1869 July 1	18690701	18690701		Bound: Spain 24.	O	N	30	4532766	6
fo 881/1731			PORTUGAL: British Reply. To Portuguese Memorial. Island of Bulama, and parts of Guinea 	Nov. 1869	18691101	18691130		Bound: Portugal 5.	O	N	30	4531933	6
fo 881/1732			AFRICA &amp; GENERAL: Letter. Measures for Improvement of condition of Slaves captured by H.M. Cruisers. (Church Missionary Society) 	Nov 30 1869	18691130	18691130		Bound: Africa 65.	O	N	30	4524229	6
fo 881/1733			AFRICA: Resolutions. East African Slave Trade Committee 	1869	18690101	18691231		Bound: Africa 65.	O	N	30	4524230	6
fo 881/1734			AFRICA &amp; FRANCE: Corres. West Coast. Exchange of Territory with the French 	1867-1869	18670101	18691231		Bound: Africa 4.	O	N	30	4524233	6
fo 881/1735			CHINA: Regulations. China and Japan Consular Service 	April 1, 1862	18620401	18620401		Bound: General 5	O	N	30	4526323	6
fo 881/1736			"UNITED STATES: Corres. ""Alabama"" Claims. (L.G., Dec. 24, 1869) "	1869	18690101	18691231		Bound: America 16.	O	N	30	4534651	6
fo 881/1737			NETHERLANDS: Corres. Policy of Netherland Government in Eastern Seas, Java, Sumatra, &amp;c. Memo., Aug. 24, 1864. (Mr. A. S. Green) 	1824-1867	18240101	18671231			O	N	30	4531166	6
fo 881/1738			CHINA: Corres. Engagement of Chinese Emigrants by British and French Subjects 	1865-1869	18650101	18691231		Bound: China 3.	O	N	30	4526393	6
fo 881/1739			CHINA: Desp. Proposed Treaty with China. (Sir R. Alcock) 	Oct. 28, 1869	18691028	18691028		Bound: China 4.	O	N	30	4526391	6
fo 881/1740			ASIA &#38; RUSSIA: Memo. Central Asian Question. (Sir H. Rawlinson). Missing at transfer  	July 20 1868	18680720	18680720			O	N	30	4525421	6
fo 881/1741			AFRICA: Report. Committee on East African Slave Trade 	Jan. 24, 1870	18700124	18700124		Bound: Africa 65.	O	N	30	4524234	6
fo 881/1742			AFRICA: Papers. East African Slave Trade. System pursued for its suppression 	1866-1869	18660101	18691231		Bound: Africa 65.	O	N	30	4524231	6
fo 881/1742X			AFRICA: Papers. East African Slave Trade. System pursued for its suppression 	1866-1869	18660101	18691231		Bound: Africa 65.	O	N	30	4524232	6
fo 881/1743			UNITED STATES: Memo. Proposals of United States for Convention for Protection of Emigrants. (Mr. C. Spring-Rice) 	Jan. 12, 1870	18700112	18700112		Bound: Mema.	O	N	30	4534668	6
fo 881/1744			GENERAL &#38; UNITED STATES: Memo. Explanatory of Draft Naturalization Act. Protocol between Great Britain and United States of Oct. 9, 1868. (Mr. C. S. A. Abbott &#38; Lord Tenterden). Bound: Mema. Missing at transfer 	Jan. 15, 1870	18700115	18700115			O	N	30	4528844	6
fo 881/1745			GENERAL: Reports. Law Officers 	1867	18670101	18671231		Bound: L.O.R.	O	N	30	4528814	6
fo 881/1746			"SPAIN: Corres. ""Tornado"" "	1869  May-1870 Feb	18690501	18700228		Bound: Spain 7.	O	N	30	4532767	6
fo 881/1747			GENERAL: Return. Salaries of Foreign Diplomatic Agents. Heads of Missions. Bound: General 55. Missing at transfer 	1870	18700101	18701231			O	N	30	4528851	6
fo 881/1748			SIAM: Report. Cost of Consular Establishment, &amp;c., at Bangkok 	May 1869	18690501	18690531		Bound: Siam 9.	O	N	30	4532549	6
fo 881/1749			JAPAN: Desp. Plan for Establishment of Consular Court at Yokohama. (Sir E. Hornby) 	Oct. 23, 1869	18691023	18691023		Bound: Japan 8.	O	N	30	4530613	6
fo 881/1750			JAPAN: Reports. Cost of Consular Establishments, Expenses of Living, &amp;c., in Japan 	1869	18690101	18691231		Bound: Japan 8.	O	N	30	4530614	6
fo 881/1751			CHINA: Desp. Revision of Diplomatic and Consular Establishments in China. (Sir R. Alcock) 	Oct. 29, 1869	18691029	18691029		Bound: China 47.	O	N	30	4526392	6
fo 881/1752			CHINA: Reports. Cost of Consular Establishments, Expenses of Living, &amp;c., in China 	1869	18690101	18691231		Bound: China 47.	O	N	30	4526390	6
fo 881/1753			FRANCE: Convention. International Telegraph. France, &amp;c. 	May 17, 1865	18650517	18650517			O	N	30	4528120	6
fo 881/1754			GENERAL: Memo. Foreign Office Agents in support of Claim to Compensation on Abolition of existing System 	Jan. 1, 1870	18700101	18700101		Bound: Mema.	O	N	30	4528843	6
fo 881/1755			AFRICA: Proclamation,&#38;c. Independence of Orange River Territory. Missing at transfer  	1848-1854	18480101	18541231			O	N	30	4524202	6
fo 881/1756			RUSSIA: Memo. Customs Laws 	1868	18680101	18681231		Bound: Mema.	O	N	30	4532273	6
fo 881/1757			UNITED STATES: Act of Congress. Diplomatic and Consular Systems of United States 	1856	18560101	18561231		Bound: America 55.	O	N	30	4534508	6
fo 881/1758			CHINA &amp; JAPAN &amp; SIAM: Letter to Treasury fowarding estimates for services in China &amp; Japan &amp; Siam for the year ending 31st March 1871 	17 Feb 1870	18700217	18700217		18 pp. Bound: China 47.	O	N	30	4526397	6
fo 881/1759			ROME: Proposition in Council. Scheme of a Dogmatical Constitution concerning the Church of Christ, proposed for the Examination of the Fathers, under Pontifical Secrecy 	1870	18700101	18701231		Bound: Rome 4.	O	N	30	4532159	6
fo 881/1760			GENERAL: Rule. Foreign Service Messengers to deposit their Bags at Mission. Memo. Missing at transfer 	Mar. 30, 1870	18700330	18700330			O	N	30	4528845	6
fo 881/1761			EGYPT: Memo. Neutralization of Suez Canal. (Mr. E. Hertslet) 	June 29, 1869	18690629	18690629		Bound: Mema.	O	N	30	4527408	6
fo 881/1762			"SPAIN: Corres. Capture of Gibraltar Schooner ""Garibaldi,"" by Spanish Revenue Cruiser "	1868-1869	18680101	18691231		Bound: Spain 7.	O	N	30	4532764	6
fo 881/1763			CHINA: Corres. Inland Residence of English Missionaries 	1868-1869	18680101	18691231		Bound: China 5.	O	N	30	4526395	6
fo 881/1764			GENERAL: Memo. Grant of Asylum to Refugees in H.M. Legations and Consulates. (Mr. A. S. Green.) 	May 3, 1870	18700503	18700503		Bound: Mema. See No. 2638	O	N	30	4528847	6
fo 881/1765			PERSIA: Corres. Transfer of Persian Mission to Foreign Office 	1858-1860	18580101	18601231		Bound: Persia 1.	O	N	30	4531560	6
fo 881/1766			GREECE: Constitution. Greece 	1864	18640101	18641231		Bound: Greece 14.	O	N	30	4530190	6
fo 881/1767			TUNIS: Corres. Finances of Tunis. Establishment of Commission 	1868-1869	18680101	18691231		Bound: Tunis 3.	O	N	30	4533018	6
fo 881/1768			URUGUAY: Corres. Hostilities in the River Plate, &amp;c. 	1868-1870	18680101	18701231		Bound: Argentine 6.	O	N	30	4535128	6
fo 881/1769			UNITED STATES: Corres. Water Boundary. North-West Coast of America. Island of San Juan 	1857-1859	18570101	18591231		Bound: America 16.	O	N	30	4534517	6
fo 881/1770			FRANCE: Observations. Debates in French Senate on Post Office Arrangements with France 	June 10, 1870	18700610	18700610		Bound: France 41.	O	N	30	4528132	6
fo 881/1771			FRANCE &amp; PRUSSIA: Proclamation, &amp;c. Neutrality. War between France and Prussia. (L.G., July 19, 1870.) 					Bound: France 36. See No. 1783	O	N	30	4528133	6
fo 881/1772			FRANCE &amp; PRUSSIA: Letter. To Public Offices. Neutrality. War between France and Prussia 	July 19 1870	18700719	18700719		Bound: France 36. 2 pp.	O	N	30	4528136	6
fo 881/1773			GREECE: Treaty. Commerce, &amp;c., with Turkey. (Canlidgia) 	May 27 1855	18550527	18550527		Bound: Turkey 70.	O	N	30	4530176	6
fo 881/1774			FRANCE: Corres. Negotiations preliminary to War between France and Prussia. With Appendix. Part 1 	July 5 to 24, 1870	18700101	18701231		Bound: France 36.	O	N	30	4528135	6
fo 881/1775			AUSTRIA-HUNGARY: Corres. Proceedings of Anglo-Austrian Tariff Commission 	1869-1870	18690101	18701231		Bound: Austria 9.	O	N	30	4525699	6
fo 881/1776			AFRICA: Letter. Observations on Report of East African Slave Trade Committee. (Sir L. Heath) 	June 13, 1870	18700613	18700613		Bound: Africa 65.	O	N	30	4524235	6
fo 881/1777			GENERAL: Letter. Information desired relative to Administration of Criminal Law in Foreign Countries. (C.O.) 	July 20, 1870	18700720	18700720		Bound: General 55.	O	N	30	4528850	6
fo 881/1778			FRANCE: Communication. French adoption of Declaration of Paris of 1856, during War with Prussia 	July 22, 1870	18700722	18700722		Bound: France 36.	O	N	30	4528137	6
fo 881/1779			TURKEY: Letter to French Ambassador announcing acceptance of Egyptian Codes by HM Government. Missing at transfer 	22 July 1870	18700722	18700722			O	N	30	7814449	6
fo 881/1780			FRANCE: Letter. Policy of French Government. Neutral Cargoes on board Enemies' Ships. (Le Duc de Gramont). Bound: France 36. Missing at transfer 	July 23, 1870	18700723	18700723			O	N	30	4528138	6
fo 881/1781			FRANCE: Memo. Supposed Negotiations between Prussia and France for Acquisition of Territory. Belgium, Mayence, &amp;c. (Sir E. Hertslet) 	July 26, 1870	18700726	18700726		Bound: Mema. 13 pp.	O	N	30	4528139	6
fo 881/1782			FRANCE: Notice. Passports required for France. Missing at transfer 	Aug. 1, 1870	18700801	18700801			O	N	30	4528140	6
fo 881/1783			FRANCE: Proclamation. Neutrality. War. Prussia and France 	Aug. 9, 1870	18700809	18700809		Bound: France 36.	O	N	30	4528141	6
fo 881/1784			FRANCE: Corres. Blockade of German Ports. Entry of Neutral Vessels into German Ports during Ten Days' grace. Missing at transfer 	Aug. 19, 1870	18700819	18700819			O	N	30	4528145	6
fo 881/1785			FRANCE: Further Corres. War. France and Prussia. Part 2 	July 16 to Aug. 11, 1870	18700101	18701231		Bound: France 36.	O	N	30	4528142	6
fo 881/1786			AFRICA: Letter. Observations on Report of East African Slave Trade Committee. Reply of East African Slave Trade Committee 	Sept. 1870	18700901	18700930		Bound: Africa 65.	O	N	30	4524236	6
fo 881/1787			PRUSSIA: Memo. Count Bernstorff to Earl Granville. Export of Arms, Coal, &amp;c., to France 	1870 Sept 1	18700901	18700901		Bound: Germany 7.	O	N	30	4532148	6
fo 881/1788			PRUSSIA: Letter. To Count Bernstorff. Export of Arms, Coal, &amp;c., to France 	1870 Sept 9	18700909	18700909		Bound: Germany 7.	O	N	30	4532149	6
fo 881/1789			PRUSSIA: Letter. Reply to Count Bernstorff. Export of Arms, Coal, &amp;c., to France 	1870 Sept 15	18700915	18700915		Bound: Germany 7.	O	N	30	4532150	6
fo 881/1790			CHINA &amp; JAPAN: Order in Council. Consular fees (L.G., June 23 1868) 	June 19 1868	18680619	18680619		Bound: Japan 2.	O	N	30	4526360	6
fo 881/1791			CHINA: Further Corres. Revision of Treaty of Tientsin 	Feb. to Aug. 1869	18690201	18690831		Bound: China 4.	O	N	30	4526387	6
fo 881/1792			"CHINA: Corres. Engagement of H.M.S.""Algerine,"" with Piratical Junks off Namoa Harbour. Missing at transfer  "	1868-1869	18680101	18691231			O	N	30	4526375	6
fo 881/1793			CHINA: Corres. Piracy in River Han. Missing at transfer  	1868	18680101	18681231			O	N	30	4526361	6
fo 881/1794			CHINA: Corres. Outrage on British Merchants at Banca, Formosa. Missing at transfer  	1868-1869	18680101	18691231			O	N	30	4526371	6
fo 881/1795			"CHINA: Corres. Attack on Boats of H.M.S.""Cockchafer"" by Villagers near Swatow. Missing at transfer "	1869	18690101	18691231			O	N	30	4526383	6
fo 881/1796			"CHINA: Papers. Proceedings of H.M.S.""Janus"" at Sharp Peak Island, near Foochow. Missing at transfer  "	April 1869	18690401	18690430			O	N	30	4526384	6
fo 881/1797			AUSTRIA-HUNGARY: Correspondence respecting the proceedings of the Anglo-Austrian Tariff Commission. No document of this number. See FO 881/1651 	1868 Oct-1869 Jan 	18681001	18690131			O	N	30	7814450	6
fo 881/1798			FRANCE: Notice. Raising of French Blockade of Coast of Prussia and North German Confederation in North Sea by French Naval Forces. (L.G., Sept. 22, 1870) 	1870	18700101	18701231		Bound: France 36.	O	N	30	4528147	6
fo 881/1799			FRANCE: Notice. Raising of French Blockade of German Ports in Baltic. (L.G., Sept. 26 1870). Missing at transfer  	1870	18700101	18701231		Bound: France 36.	O	N	30	4528148	6
fo 881/1800			"UNITED STATES: Corres. ""Alabama"" Claims "	1869-1870	18690101	18701231		Bound: America 16.	O	N	30	4534667	6
fo 881/1801			CHINA: Papers relating to the massacre of Europeans at Tientsin on the 21 June 1870. Missing at transfer  	July 6-Sept 16 1870	0	0			O	N	30	7814451	6
fo 881/1802			GENERAL: Memo. Forfeiture of Cargoes on Slave Vessels. British Law and Treaties 	1870	18700101	18701231		Bound: Slave Trade 1.	O	N	30	4528852	6
fo 881/1803			CHINA: Papers. Massacre of Europeans at Tientsin on June 21, 1870. Missing at transfer  	July 16 to Sept. 26, 1870	18700101	18701231			O	N	30	4526399	6
fo 881/1804			CHINA: Papers. Massacre of Europeans at Tientsin on June 21, 1870. Missing at transfer  	Aug 31 to Oct 12 1870	0	0			O	N	30	4526400	6
fo 881/1805			PORTUGAL: Decision. Of President of United States. Island of Bulama, and parts of Guinea 	April 21 1870	18700421	18700421		Bound: Portugal 5. Copy.	O	N	30	4531934	6
fo 881/1806			GENERAL: Memo. Regulations for carrying out Naturalization Act. (Lord Tenterden) 	July 16, 1870	18700716	18700716		Bound: Mema.	O	N	30	4528849	6
fo 881/1807			GENERAL: Letters. To Mr. Staveley. Transfer of F.O. Agencies. (Consular Service) 	1869	18690101	18691231		Bound: General 4.	O	N	30	4528827	6
fo 881/1808			GENERAL: Letters. To Mr. Staveley. Transfer of F.O. Agencies. (Diplomatic Service) 	1869	18690101	18691231		Bound: General 4.	O	N	30	4528828	6
fo 881/1809			GENERAL: Replies. Of H.M. Ministers to Circular of 1869. F.O. Agencies 	1869	18690101	18691231		Bound: General 4.	O	N	30	4528829	6
fo 881/1810			GENERAL: Replies. Of Consuls to Circular of 1869. F.O. Agencies 	1869	18690101	18691231		Bound: General 4.	O	N	30	4528830	6
fo 881/1811			FRANCE: Report. Interview between M. Jules Favre and Count Bismarck. Peace Negotiations 	Sept. 21, 1870	18700921	18700921		Bound: France 36.	O	N	30	4528146	6
fo 881/1812			PRUSSIA: Desp. Reply of Count Bernstorff. Export of Arms, Coal, &amp;c., to France 	1870 Oct 8	18701008	18701008		Bound: Germany 7.	O	N	30	4532151	6
fo 881/1813			PRUSSIA: Desp. Reply to Count Bernstorff. Export of Arms, Coal, &amp;c., to France 	1870 Oct 21	18701021	18701021		Bound: Germany 7.	O	N	30	4532152	6
fo 881/1814			NETHERLANDS: Treaties. Duchy of Luxemburg 	1815-1819	18150101	18191231		Bound: France 12.	O	N	30	4531148	6
fo 881/1815			PRUSSIA: Memo. Statements made by Count Bernstorff. Export of Arms from England to France, 1870, and Answers to those Statements. Bound: Germany 7. Missing at transfer 	1870	18700101	18701231			O	N	30	4532154	6
fo 881/1816			RUSSIA &amp; TURKEY: Memo. Russia and Turkey, and Treaties of 1856. (Mr. E. Hammond) 	1870	18700101	18701231		Bound: Mema.	O	N	30	4532281	6
fo 881/1817			TURKEY: Corres. Views of H.M. Government. Revision of Treaty of Paris of 1856, and Assistance to Turkey in event of Attack from Russia. 	1870	18700101	18701231		Bound: Russia 21. For Papers relative to Conferences in London on Revision of Treaty of 1856, see RUSSIA	O	N	30	4533257	6
fo 881/1818			FRANCE: Decree. Appointing a Prize Court at Seat of Delegation of Government of National Defence. (L.G., Nov. 2, 1870) 	Oct. 27, 1870	18701027	18701027		Bound: France 36.	O	N	30	4528151	6
fo 881/1819			PRUSSIA: Desp. Armistice. Instructions to Lord A. Loftus 	1870 Oct 20	18701020	18701020		Bound: France 36.	O	N	30	4532153	6
fo 881/1820			GENERAL: O. in. C. Civil Service. (L.G., June 7, 1870). Missing at transfer 	June 4, 1870	18700604	18700604			O	N	30	4528848	6
fo 881/1821			TURKEY &#38; RUSSIA: Despatch from Prince Gorlchakoff notifying intention of Russians to withdraw from Treaty of 1856, limiting her naval power in the Black Sea (published in papers of 17 Nov 1870). Missing at transfer 	19 Oct 1870	18701019	18701019			O	N	30	7814452	6
fo 881/1823			RUSSIA: Memo. Black Sea. Prince Gortchakoff's Circular of Oct. 31, 1870, on alleged infractions of Treaty of 1856. (Mr. E. Hertslet) 	Nov. 18, 1870	18701118	18701118		Bound: Mema.	O	N	30	4532277	6
fo 881/1824			RUSSIA &amp; TURKEY: Memo. Changes in Principalities of Wallachia and Moldavia since 1856, and views of Russia thereon. Annex A to No. 1823. (Mr. E. Hertslet) 	Nov 18 1870	18701118	18701118		Bound: Mema.	O	N	30	4532278	6
fo 881/1825			RUSSIA: Memo. Passage of Foreign Ships of War through Straits of Dardanelles and Bosphorus. Annex B to No. 1823. (Mr. E. Hertslet) 	Nov 18 1870	18701118	18701118		Bound: Mema.	O	N	30	4532279	6
fo 881/1826			JAPAN: Report. Tour in Japan. (Mr. J. Troup) 	Aug. 22, 1870	18700822	18700822		Bound: Japan 8.	O	N	30	4530616	6
