TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
wo 97/23/106	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BROWN   Born SALISBURY, Wiltshire  Served in 2nd Dragoons  Discharged aged 47  	1805-1834	1.8050101E7	1.8341231E7			O	N	30.0	-3879084.0	7.0
wo 97/23/107	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HUGH BROWNE   Born DESERTMARTIN, Londonderry  Served in 5th Dragoon Guards  Discharged aged 24  	1806-1813	1.8060101E7	1.8131231E7			O	N	30.0	-3879085.0	7.0
wo 97/23/108	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HUGH BROWN   Born CUMBEE, Londonderry  Served in 16th Dragoons (Light); 8th Dragoons  Discharged aged 40  	1813-1838	1.8130101E7	1.8381231E7			O	N	30.0	-3879086.0	7.0
wo 97/23/109	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		JAMES BROWN  Born CARRICKFERGUS, Antrim Served in 8th Invalid Company; 14th Dragoons Discharged aged [Not Known] Covering date gives year of discharge.  	1782.0	1.7820101E7	1.7821231E7			O	N	30.0	-3879087.0	7.0
wo 97/23/110	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born MARES ASHBY, Northamptonshire  Served in 17th Dragoons (Light)  Discharged aged 28  	1846-1854	1.8460101E7	1.8541231E7			O	N	30.0	-3879088.0	7.0
wo 97/23/111	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born GIFFORD, East Lothian  Served in 2nd Dragoons  Discharged aged 42  	1822-1847	1.8220101E7	1.8471231E7			O	N	30.0	-3879089.0	7.0
wo 97/23/112	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born IPSWICH, Suffolk  Served in 6th Dragoons  Discharged aged 26  	1841-1853	1.8410101E7	1.8531231E7			O	N	30.0	-3879090.0	7.0
wo 97/23/113	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born DEVENISH, Fermanagh  Served in 6th Dragoon Guards  Discharged aged 25  	1841-1844	1.8410101E7	1.8441231E7			O	N	30.0	-3879091.0	7.0
wo 97/23/114	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWNE alias JAMES BROWN  Born BARONY, Lanarkshire  Served in East &amp; West Lothian Fencibles; 12th Dragoons  Discharged aged 41  	1795-1818	1.7950101E7	1.8181231E7			O	N	30.0	-3879092.0	7.0
wo 97/23/115	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born CLONES, Monaghan  Served in 12th Dragoons  Discharged aged 36  	1805-1819	1.8050101E7	1.8191231E7			O	N	30.0	-3879093.0	7.0
wo 97/23/116	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born QUIDHAMPTON, Wiltshire  Served in 22nd Dragoons (Light)  Discharged aged 45  	1794-1816	1.7940101E7	1.8161231E7			O	N	30.0	-3879094.0	7.0
wo 97/23/117	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born STOCKPORT, Cheshire  Served in 1st Dragoon Guards  Discharged aged 43  	1800-1817	1.8000101E7	1.8171231E7			O	N	30.0	-3879095.0	7.0
wo 97/23/118	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born DERERTLYN, Londonderry  Served in 5th Dragoon Guards  Discharged aged 26  	1810-1819	1.8100101E7	1.8191231E7			O	N	30.0	-3879096.0	7.0
wo 97/23/119	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born TRAMENT, East Lothian  Served in 4th Dragoon Guards; 23rd Dragoons (Light)  Discharged aged 38  	1794-1814	1.7940101E7	1.8141231E7			O	N	30.0	-3879097.0	7.0
wo 97/23/120	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES AUGUSTINE BROWN   Born KINGS LYNN, Norfolk  Served in 1st Dragoons  Discharged aged 25  	1831-1833	1.8310101E7	1.8331231E7			O	N	30.0	-3879098.0	7.0
wo 97/23/121	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born NUNTON, Wiltshire  Served in 15th Dragoons (Light)  Discharged aged 38  	1809-1821	1.8090101E7	1.8211231E7			O	N	30.0	-3879099.0	7.0
wo 97/23/122	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWN   Born BRICKSTONE, Wiltshire  Served in 9th Dragoons  Discharged aged 41  	1812-1832	1.8120101E7	1.8321231E7			O	N	30.0	-3879100.0	7.0
wo 97/23/123	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born KETTERING, Northamptonshire  Served in 19th Dragoons (Light)  Discharged aged 33  	1806-1821	1.8060101E7	1.8211231E7			O	N	30.0	-3879101.0	7.0
wo 97/23/124	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born PORTSMOUTH, Hampshire  Served in 7th Dragoons; 14th Dragoons  Discharged aged 43  	1806-1832	1.8060101E7	1.8321231E7			O	N	30.0	-3879102.0	7.0
wo 97/23/125	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born REDFORD, Nottinghamshire  Served in 24th Dragoons (Light); 75th Foot Regiment; 76th Foot Regiment  Discharged aged 28  	1800-1812	1.8000101E7	1.8121231E7			O	N	30.0	-3879103.0	7.0
wo 97/23/126	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born SOUTHO, Huntingdonshire  Served in 12th Dragoons  Discharged aged 44  	1794-1814	1.7940101E7	1.8141231E7			O	N	30.0	-3879104.0	7.0
wo 97/23/127	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born TRURO, Cornwall  Served in 5th Dragoon Guards  Discharged aged 22  	1847-1849	1.8470101E7	1.8491231E7			O	N	30.0	-3879105.0	7.0
wo 97/23/128	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born WHITECHAPEL, London and Middlesex  Served in 13th Dragoons  Discharged aged 33  	1803-1819	1.8030101E7	1.8191231E7			O	N	30.0	-3879106.0	7.0
wo 97/23/129	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born BOTHWELL, Lanarkshire  Served in 2nd Dragoons  Discharged aged 24  	1838-1843	1.8380101E7	1.8431231E7			O	N	30.0	-3879107.0	7.0
wo 97/23/130	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born DEVENISH, Fermanagh  Served in 6th Dragoons  Discharged aged 44  	1822-1847	1.8220101E7	1.8471231E7			O	N	30.0	-3879108.0	7.0
wo 97/23/131	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born BUCKLAND, Berkshire  Served in 11th Dragoons  Discharged aged 43  	1804-1823	1.8040101E7	1.8231231E7			O	N	30.0	-3879109.0	7.0
wo 97/23/132	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born HACKNEY, London and Middlesex  Served in 20th Dragoons (Light); 25th Dragoons (Light)  Discharged aged 29  	1806-1814	1.8060101E7	1.8141231E7			O	N	30.0	-3879110.0	7.0
wo 97/23/133	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born MARYLEBONE, London and Middlesex  Served in 13th Dragoons  Discharged aged 22  	1851-1852	1.8510101E7	1.8521231E7			O	N	30.0	-3879111.0	7.0
wo 97/23/134	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born BELFAST, Antrim  Served in 12th Dragoons  Discharged aged 15  	1850-1851	1.8500101E7	1.8511231E7			O	N	30.0	-3879112.0	7.0
wo 97/23/135	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born AUGHENAY MOLIN, Monaghan  Served in 9th Dragoons  Discharged aged 44  	1816-1841	1.8160101E7	1.8411231E7			O	N	30.0	-3879113.0	7.0
wo 97/23/136	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born BALLINROTE, Mayo  Served in 5th Dragoon Guards  Discharged aged 44  	1823-1848	1.8230101E7	1.8481231E7			O	N	30.0	-3879114.0	7.0
wo 97/23/137	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born LEEK, Staffordshire  Served in 2nd Dragoon Guards  Discharged aged 26  	1809-1814	1.8090101E7	1.8141231E7			O	N	30.0	-3879115.0	7.0
wo 97/23/138	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born MALDON, Essex  Served in 1st Dragoon Guards  Discharged aged 45  	1794-1819	1.7940101E7	1.8191231E7			O	N	30.0	-3879116.0	7.0
wo 97/23/139	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born LAIGH CHURCH, Lanarkshire  Served in 2nd Dragoons  Discharged aged 33  	1820-1833	1.8200101E7	1.8331231E7			O	N	30.0	-3879117.0	7.0
wo 97/23/140	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born BARONY, Lanarkshire  Served in 9th Dragoons; 23rd Dragoons (Light)  Discharged aged 41  	1794-1816	1.7940101E7	1.8161231E7			O	N	30.0	-3879118.0	7.0
wo 97/23/141	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born POWERSTOWN, Tipperary  Served in 8th Dragoons  Discharged aged 32  	1810-1817	1.8100101E7	1.8171231E7			O	N	30.0	-3879119.0	7.0
wo 97/23/142	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born WOOBURN, Buckinghamshire  Served in 15th Dragoons (Light); Berkshire Fencibles  Discharged aged 39  Covering date gives year of discharge.   	1816.0	1.8160101E7	1.8161231E7			O	N	30.0	-3879120.0	7.0
wo 97/23/143	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born WANSTONE, Hampshire  Served in 15th Dragoons (Light)  Discharged aged 29  	1804-1814	1.8040101E7	1.8141231E7			O	N	30.0	-3879121.0	7.0
wo 97/23/144	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWN   Born AVNA, Cavan  Served in 7th Dragoons  Discharged aged 28  	1820-1829	1.8200101E7	1.8291231E7			O	N	30.0	-3879122.0	7.0
wo 97/23/145	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JONATHAN BROWN   Born BLACKBURN, Lancashire  Served in 6th Dragoon Guards  Discharged aged 25  	1846-1849	1.8460101E7	1.8491231E7			O	N	30.0	-3879123.0	7.0
wo 97/23/146	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JONATHAN BROWN   Born ST MARTINS, London and Middlesex  Served in 7th Dragoons  Discharged aged 33  	1801-1816	1.8010101E7	1.8161231E7			O	N	30.0	-3879124.0	7.0
wo 97/23/147	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BROWN   Born TARTARAGHAN, Armagh  Served in 6th Dragoons  Discharged aged 45  	1816-1840	1.8160101E7	1.8401231E7			O	N	30.0	-3879125.0	7.0
wo 97/23/148	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BROWN   Born MILTON, Bedfordshire  Served in 14th Dragoons  Discharged aged 39  	1806-1826	1.8060101E7	1.8261231E7			O	N	30.0	-3879126.0	7.0
wo 97/23/149	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BROWN   Born ARDSTRAW, Tyrone  Served in 4th Dragoon Guards; 6th Dragoon Guards  Discharged aged 44  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3879127.0	7.0
wo 97/23/150	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BROWN   Born HENDON, London and Middlesex  Served in 4th Dragoons  Discharged aged 44  	1826-1850	1.8260101E7	1.8501231E7			O	N	30.0	-3879128.0	7.0
wo 97/23/151	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MATTHEW BROWN   Born EAGLESHAM, Renfrewshire  Served in 2nd Dragoons  Discharged aged 43  	1816-1840	1.8160101E7	1.8401231E7			O	N	30.0	-3879129.0	7.0
wo 97/23/152	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  NICHOLAS BROWN   Born THRESHFORD, Kilkenny  Served in 4th Dragoon Guards  Discharged aged 45  Covering date gives year of discharge.   	1791.0	1.7910101E7	1.7911231E7			O	N	30.0	-3879130.0	7.0
wo 97/23/153	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  PETER BROWN   Born HUNNINGHAM, Norfolk  Served in 21st Dragoons (Light); 24th Dragoons (Light); 11th Dragoons  Discharged aged 48  	1806-1838	1.8060101E7	1.8381231E7			O	N	30.0	-3879131.0	7.0
wo 97/23/154	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BROWN   Born MAGHERACROSS, Fermanagh  Served in 6th Dragoons  Discharged aged 28  	1838-1848	1.8380101E7	1.8481231E7			O	N	30.0	-3879132.0	7.0
wo 97/23/155	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BROWN   Born DUBLIN, Dublin  Served in 14th Dragoons  Discharged aged 23  	1828-1834	1.8280101E7	1.8341231E7			O	N	30.0	-3879133.0	7.0
wo 97/23/156	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		RICHARD BROWN  Born FINGEST, Buckinghamshire Served in 1st Dragoons Discharged aged 44 	1806-1831	1.8060101E7	1.8311231E7			O	N	30.0	-3879134.0	7.0
wo 97/23/157	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BROWN   Born EAST BRENT, Somerset  Served in 9th Dragoons  Discharged aged 34  	1810-1828	1.8100101E7	1.8281231E7			O	N	30.0	-3879135.0	7.0
wo 97/23/158	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWN   Born LODGEASTER, Midlothian  Served in 75th Foot Regiment; 24th Dragoons (Light)  Discharged aged 29  	1804-1816	1.8040101E7	1.8161231E7			O	N	30.0	-3879136.0	7.0
wo 97/23/159	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWN alias ROBERT BROWNE  Born BECCLES, Norfolk  Served in 15th Dragoons (Light)  Discharged aged 36  	1827-1844	1.8270101E7	1.8441231E7			O	N	30.0	-3879137.0	7.0
wo 97/23/160	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWN   Born LEITH, Midlothian  Served in 20th Dragoons (Light); 21st Dragoons (Light); 16th Foot Regiment  Discharged aged 42  Covering date gives year of discharge.   	1802.0	1.8020101E7	1.8021231E7			O	N	30.0	-3879138.0	7.0
wo 97/23/161	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWNE   Born CROYDON, Surrey  Served in 12th Dragoons  Discharged aged 49  	1799-1832	1.7990101E7	1.8321231E7			O	N	30.0	-3879139.0	7.0
wo 97/23/162	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWN   Born EDINBURGH, Midlothian  Served in 2nd Dragoons  Discharged aged 45  	1828-1853	1.8280101E7	1.8531231E7			O	N	30.0	-3879140.0	7.0
wo 97/23/163	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWN   Born GALSTON, Ayrshire  Served in 2nd Dragoons  Discharged aged 42  	1791-1814	1.7910101E7	1.8141231E7			O	N	30.0	-3879141.0	7.0
wo 97/23/164	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  REUBEN BROWN   Born WOLVERHAMPTON, Staffordshire  Served in 7th Dragoons  Discharged aged 21  	1832-1834	1.8320101E7	1.8341231E7			O	N	30.0	-3879142.0	7.0
wo 97/23/165	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BROWN   Born KILMORE, Monaghan  Served in 12th Dragoons  Discharged aged 29  	1808-1816	1.8080101E7	1.8161231E7			O	N	30.0	-3879143.0	7.0
wo 97/23/166	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HUTTY BROWNE alias HUTTY BROWN  Born THIRBOLTON, Suffolk  Served in 21st Dragoons (Light); 11th Dragoons  Discharged aged 44  	1805-1830	1.8050101E7	1.8301231E7			O	N	30.0	-3879144.0	7.0
wo 97/23/167	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born HAMMERSMITH, London and Middlesex  Served in 13th Dragoons  Discharged aged 25  	1843-1849	1.8430101E7	1.8491231E7			O	N	30.0	-3879145.0	7.0
wo 97/23/168	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born DUNDEE, Angus  Served in 6th Dragoon Guards  Discharged aged 25  	1847-1853	1.8470101E7	1.8531231E7			O	N	30.0	-3879146.0	7.0
wo 97/23/169	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born BEAUHAMARY, Norfolk  Served in 7th Dragoons  Discharged aged 33  	1810-1820	1.8100101E7	1.8201231E7			O	N	30.0	-3879147.0	7.0
wo 97/23/170	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born GOODHURST, Kent  Served in 2nd Dragoon Guards  Discharged aged 37  	1799-1819	1.7990101E7	1.8191231E7			O	N	30.0	-3879148.0	7.0
wo 97/23/171	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born NORWICH, Norfolk  Served in 24th Dragoons (Light)  Discharged aged 28  	1807-1817	1.8070101E7	1.8171231E7			O	N	30.0	-3879149.0	7.0
wo 97/23/172	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born CASTLEDONNING, Leicestershire  Served in 24th Dragoons (Light); 72nd Foot Regiment  Discharged aged 40  	1792-1819	1.7920101E7	1.8191231E7			O	N	30.0	-3879150.0	7.0
wo 97/23/173	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born ELPHIN, Roscommon  Served in 18th Dragoons (Light)  Discharged aged 38  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3879151.0	7.0
wo 97/23/174	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWN   Born SPAN, Yorkshire  Served in 14th Dragoons  Discharged aged 37  	1813-1822	1.8130101E7	1.8221231E7			O	N	30.0	-3879152.0	7.0
wo 97/23/175	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born SILCHESTER, Hampshire  Served in 1st Dragoon Guards  Discharged aged 36  	1799-1818	1.7990101E7	1.8181231E7			O	N	30.0	-3879153.0	7.0
wo 97/23/176	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born NOTTINGHAM, Nottinghamshire  Served in 6th Dragoons; 10th Dragoons  Discharged aged 27  	1843-1849	1.8430101E7	1.8491231E7			O	N	30.0	-3879154.0	7.0
wo 97/23/177	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born DUBLIN, Dublin  Served in 8th Dragoons  Discharged aged 44  	1823-1847	1.8230101E7	1.8471231E7			O	N	30.0	-3879155.0	7.0
wo 97/23/178	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born HOLTON, Oxfordshire  Served in 17th Dragoons (Light)  Discharged aged 19  	1838-1839	1.8380101E7	1.8391231E7			O	N	30.0	-3879156.0	7.0
wo 97/23/179	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born COLLINGHAM, Nottinghamshire  Served in 7th Dragoons  Discharged aged 45  	1812-1837	1.8120101E7	1.8371231E7			O	N	30.0	-3879157.0	7.0
wo 97/23/180	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born MARLBOROUGH, Wiltshire  Served in 13th Dragoons  Discharged aged 40  	1828-1843	1.8280101E7	1.8431231E7			O	N	30.0	-3879158.0	7.0
wo 97/23/181	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born LIVERPOOL, Lancashire  Served in 1st Dragoons  Discharged aged 24  	1846-1851	1.8460101E7	1.8511231E7			O	N	30.0	-3879159.0	7.0
wo 97/24	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		Cavalry of the Line: Brow - Bur 	1760-1854	1.7600101E7	1.8541231E7			O	N	30.0	688962.0	6.0
wo 97/24/1	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWNLEE   Born ARMAGH, Armagh  Served in 6th Dragoons; 8th Dragoons  Discharged aged 30  	1808-1823	1.8080101E7	1.8231231E7			O	N	30.0	-3879160.0	7.0
wo 97/24/2	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born BALLAHASHERT, Wexford  Served in 3rd Dragoons  Discharged aged 28  	1805-1816	1.8050101E7	1.8161231E7			O	N	30.0	-3879161.0	7.0
wo 97/24/3	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born DEVENISH, Fermanagh  Served in 6th Dragoons  Discharged aged 40  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3879162.0	7.0
wo 97/24/4	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWN   Born TIVERTON, Devonshire  Served in 6th Dragoons  Discharged aged 42  	1798-1830	1.7980101E7	1.8301231E7			O	N	30.0	-3879163.0	7.0
wo 97/24/5	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ABRAHAM BROWNE alias ABRAHAM BROWN  Born ST ANN SOHO, London and Middlesex  Served in 4th Dragoons  Discharged aged 38  	1820-1839	1.8200101E7	1.8391231E7			O	N	30.0	-3879164.0	7.0
wo 97/24/6	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BROWNE alias JAMES BROWN  Born KILMORE, Monaghan  Served in 12th Dragoons  Discharged aged 44  	1815-1840	1.8150101E7	1.8401231E7			O	N	30.0	-3879165.0	7.0
wo 97/24/7	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BROWNE   Born FALLA, Midlothian  Served in 9th Dragoons; Midlothian Cavalry  Discharged aged 40  	1794-1817	1.7940101E7	1.8171231E7			O	N	30.0	-3879166.0	7.0
wo 97/24/8	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSIAH BROWNE   Born SHREWSBURY, Shropshire  Served in 7th Dragoon Guards  Discharged aged 43  	1829-1853	1.8290101E7	1.8531231E7			O	N	30.0	-3879167.0	7.0
wo 97/24/9	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWNE   Born PAISLEY, Renfrewshire  Served in 12th Dragoons  Discharged aged 43  	1800-1825	1.8000101E7	1.8251231E7			O	N	30.0	-3879168.0	7.0
wo 97/24/10	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BROWNHILL   Born GLOSOP, Derbyshire  Served in 3rd Dragoons  Discharged aged 43  	1793-1819	1.7930101E7	1.8191231E7			O	N	30.0	-3879169.0	7.0
wo 97/24/11	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BROWNING   Born MARYLEBONE, London and Middlesex  Served in 2nd Dragoon Guards  Discharged aged 33  	1817-1831	1.8170101E7	1.8311231E7			O	N	30.0	-3879170.0	7.0
wo 97/24/12	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BROWNRIGG   Born MELANAGH, Wexford  Served in 7th Dragoon Guards  Discharged aged 48  	1795-1821	1.7950101E7	1.8211231E7			O	N	30.0	-3879171.0	7.0
wo 97/24/13	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ALEXANDER BRUCE   Born LEATHORN, Caithness  Served in 12th Dragoons  Discharged aged 52  	1814-1838	1.8140101E7	1.8381231E7			O	N	30.0	-3879172.0	7.0
wo 97/24/14	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BRUCE   Born MONEY, Fermanagh  Served in 6th Dragoons  Discharged aged 29  	1805-1814	1.8050101E7	1.8141231E7			O	N	30.0	-3879173.0	7.0
wo 97/24/15	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BRUCE   Born ENISKILLEN, Fermanagh  Served in 5th Dragoons; 14th Dragoons  Discharged aged 42  Covering date gives year of discharge.   	1788.0	1.7880101E7	1.7881231E7			O	N	30.0	-3879174.0	7.0
wo 97/24/16	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BRUCE   Born LEITH, Midlothian  Served in 2nd Dragoons  Discharged aged 24  	1841-1846	1.8410101E7	1.8461231E7			O	N	30.0	-3879175.0	7.0
wo 97/24/17	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRUCE   Born CLAPFOOT, Wiltshire  Served in 14th Dragoons  Discharged aged 28  	1814-1824	1.8140101E7	1.8241231E7			O	N	30.0	-3879176.0	7.0
wo 97/24/18	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BRUCE   Born BATHGATE, West Lothian  Served in 2nd Dragoons  Discharged aged 24  	1812-1815	1.8120101E7	1.8151231E7			O	N	30.0	-3879177.0	7.0
wo 97/24/19	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRUCE   Born INDBOROUGH, Roxburghshire  Served in 10th Dragoons  Discharged aged 41  	1819-1842	1.8190101E7	1.8421231E7			O	N	30.0	-3879178.0	7.0
wo 97/24/20	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BRUCE   Born CAMNON, Fife  Served in 36th Foot Regiment; 75th Foot Regiment; 76th Foot Regiment; 8th Dragoons  Discharged aged 42  	1790-1815	1.7900101E7	1.8151231E7			O	N	30.0	-3879179.0	7.0
